epoch,timestamp,lr,grad_norm,train_loss,val_loss,val_auc,val_aupr,val_auc_0,val_auc_1,val_auc_2,val_auc_3,val_auc_4,val_auc_5,val_auc_6,val_aupr_0,val_aupr_1,val_aupr_2,val_aupr_3,val_aupr_4,val_aupr_5,val_aupr_6
24,2026-03-21 03:06:47,3.00e-04,inf,0.175195,0.461999,0.687561,0.192032,0.736142,,0.638788,0.291667,0.000000,0.377946,,0.176943,0.000000,0.353672,0.342774,0.500000,0.196730,0.000000
25,2026-03-21 03:17:01,3.00e-04,inf,0.174471,0.463696,0.699794,0.182190,0.740287,,0.631515,0.166667,0.000000,0.447557,,0.166567,0.000000,0.299613,0.293608,0.500000,0.202397,0.000000
26,2026-03-21 03:27:06,3.00e-04,inf,0.173332,0.489077,0.688285,0.179438,0.746766,,0.560000,0.187500,1.000000,0.438037,,0.175087,0.000000,0.256571,0.295509,1.000000,0.197133,0.000000
27,2026-03-21 03:37:25,3.00e-04,1.3904,0.169870,0.444005,0.709628,0.189186,0.756476,,0.556364,0.322917,0.000000,0.491884,,0.184201,0.000000,0.255072,0.364722,0.500000,0.218500,0.000000
28,2026-03-21 03:47:41,3.00e-04,1.3994,0.167232,0.473172,0.698643,0.185788,0.743340,,0.580606,0.468750,1.000000,0.407133,,0.190443,0.000000,0.267707,0.552767,1.000000,0.188404,0.000000
29,2026-03-21 03:57:52,3.00e-04,inf,0.168403,0.427203,0.702257,0.187919,0.738356,,0.638788,0.302083,1.000000,0.433588,,0.167146,0.000000,0.306625,0.363608,1.000000,0.198734,0.000000
30,2026-03-21 04:08:29,3.00e-04,inf,0.169683,0.446220,0.699891,0.177585,0.733928,,0.589091,0.531250,0.000000,0.409396,,0.165179,0.000000,0.255375,0.524826,0.500000,0.193170,0.000000
31,2026-03-21 04:19:06,3.00e-04,1.4563,0.164850,0.441046,0.723362,0.203380,0.768509,,0.591515,0.416667,1.000000,0.484860,,0.202287,0.000000,0.259800,0.382387,1.000000,0.228444,0.000000
32,2026-03-21 04:29:31,3.00e-04,inf,0.162437,0.469695,0.704094,0.186142,0.756923,,0.598788,0.302083,0.000000,0.439753,,0.179030,0.000000,0.267532,0.355754,0.500000,0.198153,0.000000
33,2026-03-21 04:39:46,3.00e-04,1.4890,0.161574,0.434050,0.706089,0.195082,0.754689,,0.618182,0.406250,1.000000,0.443187,,0.183794,0.000000,0.324293,0.484028,1.000000,0.195737,0.000000
