compound_id,smiles,name
218,CC(C)(C=C)C12C=C(C(=O)N\3C1(NC4=CC=CC=C24)NC(=O)/C3=C\C5=CN=CN5)O,glandicolin A
219,CC1=CC(=O)C2=C(O1)O[C@]3(CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@H]3C2)C)(C)C)O)C)C,chevalone E
220,C[C@@H]1C[C@H]2[C@@H](CC3=CNC4=CC=CC2=C34)N(C1)C,festuclavine
221,CC1=C[C@H]2[C@](C[C@H]3C4[C@]2(CC[C@@H](C4(C)C)OC(=O)C)C(=O)O3)([C@]5([C@@]1(C(=C(C5=O)C)O)C)C(=O)OC)C,Citreohybridonol
222,CC1=C[C@H]2[C@@]3(CC[C@@H](C([C@H]3CC[C@@]2([C@]4([C@@]1(C(=C(C4=O)C)O)C)C(=O)OC)C)(C)C)OC(=O)C)C,andrastin C
223,CC(=C)[C@@H]1[C@@H](C=C2[C@@H](O1)CC[C@]3([C@]2(CC[C@@H]4[C@@]3(C5=C(C4)C6=C(N5)C=CC7=C6[C@H]8[C@H](C[C@@H]8C(C)(C)O)C(=C)C7)C)O)C)O,secopenitrem D
224,C[C@H]1CC[C@H]2[C@H](C1)C=C[C@@]([C@]2(C)C(=O)CCO)(C)O,aspermytin A
225,C[C@@]12CC[C@@H]([C@@]([C@H]1[C@@H]([C@]34[C@H]2CC[C@H](C3)C(=C)C4)C(=O)O)(C)C(=O)O)O,gibberellin 14
226,C[C@@]12CCC[C@@]([C@H]1[C@@H]([C@]34[C@H]2CC[C@H](C3)C(=C)C4)C(=O)O)(C)C(=O)O,gibberellin 12
227,C[C@@H]1CC2=C(C(=CC3=C2C[C@H]4[C@]5(CCC(=O)C([C@@H]5CC[C@@]4(O3)C)(C)C)C)O)C(=O)O1,Chrodrimanin C
228,C[C@@H]1CC2=C(C(=CC3=C2C[C@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@@]4(O3)C)(C)C)O)C)O)C(=O)O1,3-Hydroxypentacecilide A
229,C[C@@H]1CC2=C(C(=CC3=C2C[C@@H]4[C@@](O3)(CC[C@@H]5[C@@]4(C=CC(=O)C5(C)C)C)C)O)C(=O)O1,Verruculide A
230,C[C@@H]1[C@@H](C2=C(C(=CC3=C2C[C@@H]4[C@@](O3)(CC[C@@H]5[C@@]4(C=CC(=O)C5(C)C)C)C)O)C(=O)O1)O,Chrodrimanin T
231,CC(=CCC1=C(C=CC(=C1)C(=O)O)O)C,4-hydroxy-3-prenylbenzoic acid
232,C[C@H]1CC(=O)C2=C(C3=C(C=CC=C3O[C@]2([C@H]1O)C(=O)OC)O)O,blennolide A
233,C[C@H]1CC(=O)C2=C(C3=C(C=CC=C3O[C@]2([C@@H]1O)C(=O)OC)O)O,blennolide B
234,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC(=C3O)O,nataloe-emodin
235,CC1=CC(=C2C(=C1)O[C@]3([C@H](CCC(=O)C3=C2O)O)C(=O)OC)O,Blennolide C
236,CCC(CO)/C=C(\C)/C=C/C(=O)C1=C(C(=CNC1=O)C2=CC=C(C=C2)O)O,pyridovericin
237,C(C[C@@H](C(=O)O)N)CN,L-ornithine
238,C[C@]12CC[C@H]3C(=CC(=O)[C@H](O3)C(C)(C)O)[C@@H]1CC[C@@H]4[C@@]2(C5=C(C4)C6=CC=CC=C6N5)C,13-desoxypaxilline
239,C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2C(=O)CO)CCC4=CC(=O)CC[C@]34C,11-deoxycorticosterone
240,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2[C@H](C[C@]4([C@H]3CC[C@@H]4C(=O)CO)C=O)O,Aldosterone
241,CC(=CCC/C(=C/CC/C(=C/C(=O)OC)/C)/C)C,Methyl farnesoate
242,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],"(5Z,8Z,11Z,14Z)-Eicosatetraenoate"
243,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C=O)/C)/C,All-Trans-Retinal
244,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,All-Trans-Retinol
245,CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)O,17Alpha-Hydroxyprogesterone
246,CC(C)CC(C[C@@](C)([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C)O)O,"20S,23-Dihydroxycholecalciferol"
247,CC(C)CCC[C@@](C)([C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C)O,20S-Hydroxycholecalciferol
248,C[C@H](CCC(=O)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,25-Hydroxy-24-Oxocalciol
249,C[C@H](CC[C@H](C(C)(C)O)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,Calcitetrol
250,C[C@H](CC[C@H](C(C)(C)O)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,Secalciferol
251,C[C@H](CC=O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,"(1S)-1-Hydroxy-23-Oxo-24,25,26,27-Tetranorcalciol"
252,C[C@H](CCO)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,"(1S)-1,23-Dihydroxy-24,25,26,27-Tetranorcalciol"
253,C[C@H](CCC(=O)C(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,"(1S)-1,25-Dihydroxy-24-Oxocalciol"
254,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](C[C@@H](C3=C)O)O)C,calcitriol (1
255,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,All-Trans-Retinoate
256,CC1=C(C(CC[C@@H]1O)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)[O-])/C)/C,All-Trans-(4S)-Hydroxyretinoate
257,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C)C=O,(25R)-3Beta-Hydroxycholest-5-En-7-One-26-Al
258,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C)CO,"(25R)-3Beta,26-Dihydroxycholest-5-En-7-One"
259,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H]([C@@H]4O)O)C)C)C=O,"(25R)-3Beta,4Beta-Dihydroxycholest-5-En-26-Al"
260,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H]([C@@H]4O)O)C)C)CO,"(25R)-4Beta,26-Dihydroxycholesterol"
261,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H]([C@@H]4O)O)C)C,4Beta-Hydroxycholesterol
262,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)CO,27-Hydroxycholesterol
263,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2C(=O)C=C4[C@@]3(CC[C@@H](C4)O)C)C,3Beta-Hydroxycholest-5-En-7-One
264,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C)C=O,"(25R)-3Alpha,7Alpha,12Alpha-Trihydroxy-5Beta-Cholestan-26-Al"
265,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C,"5Beta-Cholestane-3Alpha,7Alpha,12Alpha-Triol"
266,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C=O,(25R)-3Beta-Hydroxy-5-Cholesten-26-Al
267,C[C@H](CCC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)O)C)CO,"(25R)-5Beta-Cholestane-3Alpha,7Alpha,12Alpha,26-Tetrol"
268,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@@H]4[C@@]3(CC[C@@H](C4)O)C)C,Cholestanol
269,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C/3\C[C@H](CCC3=C)O)C,Calcidiol
270,CN(CCCC(=O)C1=CN=CC=C1)N=O,4-(methylnitrosamino)-1-(3-pyridyl)-1-butanone
271,CN1CCC[C@H]1C2=CN=CC=C2,nicotine
272,CN1[C@@H](CCC1=O)C2=CN=CC=C2,cotinine
273,CCOC1=CC2=C(C=C1)C(=CC(=O)O2)C(F)(F)F,7-ethoxy-4-(trifluoromethyl)coumarin
274,C1=CC=C(C=C1)COC2=CC3=C(C=C2)N=C4C=CC(=O)C=C4O3,7-benzyloxyresorufin
275,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CCC4=C3C=CC(=C4)O,Estrone
276,CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)NCCO,"N-(5Z,8Z,11Z,14Z-Eicosatetraenoyl)-Ethanolamine"
277,CC(C)C12CCC(O1)(CC2)C,"1,4-Cineole"
278,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,"(5Z,8Z,11Z,14Z,17Z)-Eicosapentaenoate"
279,CC1=CC[C@H](CC1)C(=C)C,(4S)-Limonene
280,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],"(4Z,7Z,10Z,13Z,16Z,19Z)-Docosahexaenoate"
281,CC1=CC[C@@H](CC1)C(=C)C,(4R)-Limonene
282,COC(=O)NC1=NC2=C(N1)C=C(C=C2)SC3=CC=CC=C3,Fenbendazole
283,CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O,"(5Z,8Z,11Z)-Eicosatrienoate"
284,C(CC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O)CCO,"20-Hydroxy-(5Z,8Z,11Z,14Z)-Eicosatetraenoate"
285,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Chenodeoxycholate
286,C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Ursodeoxycholate
287,C1=CC(=C(C=C1CCN)O)O,dopamine
288,C1=CC=C(C=C1)N,aniline
289,C1=CC=C2C=CC=CC2=C1,Naphthalene
290,CCCSC1=CC2=C(C=C1)N=C(N2)NC(=O)OC,Albendazole
291,CCCCC[C@@H](/C=C/C=C\C/C=C\C/C=C\CCCC(=O)[O-])OO,"(15S)-Hydroperoxy-(5Z,8Z,11Z,13E)-Eicosatetraenoate"
292,CC1=C(C(CCC1)(C)C)/C=C/C(=C\C=C\C(=C\C=O)\C)/C,9-Cis-Retinal
293,CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)[O-])OO,"(12S)-Hydroperoxy-(5Z,8Z,10E,14Z)-Eicosatetraenoate"
294,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1C/C=C\CCCC(=O)O)OO2)O,Prostaglandin H2
295,CCCCC/C=C\C/C=C\C/C=C\C=C\[C@H](CCCC(=O)[O-])OO,"(5S)-Hydroperoxy-(6E,8Z,11Z,14Z)-Eicosatetraenoate"
296,CCCCC[C@@H](/C=C/C=C\CCCCCCCC(=O)[O-])OO,"(13S)-Hydroperoxy-(9Z,11E)-Octadecadienoate"
297,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)O)/C)/C,Retinoate
298,CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)O,1-(9Z-Octadecenoyl)-Sn-Glycero-3-Phosphocholine
299,C[C@@H]([C@H]1CC[C@@]2([C@@]1(CC[C@H]3C2=CC(=O)[C@H]4[C@@]3(C[C@@H]([C@@H](C4)O)O)C)C)O)[C@@H](CCC(C)(C)O)O,ecdysone
300,C[C@H](CC[C@@H](C(C)C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,24-hydroxycholesterol
301,C[C@H](CCC(=O)[O-])[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@H](C4)O)C)C,lithocholate
302,C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2C(=O)C[C@]4([C@H]3CC[C@@]4(C(=O)CO)O)C,Cortisone
303,C[C@]12CCC(=O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@]4([C@H]3CC[C@@H]4O)C,17Beta-Hydroxy-5Alpha-Androstan-3-One
304,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O,Quinine
305,C[C@]12CC[C@H]3[C@H]([C@@H]1CCC2=O)CC=C4[C@@]3(CC[C@@H](C4)OS(=O)(=O)[O-])C,3Beta-Sulfooxy-Androst-5-En-17-One
306,CCCCCCCCCCCC(=O)[O-],Dodecanoate
307,CCCCCCCCCCCCCC(=O)[O-],Tetradecanoate
308,CCCCC/C=C\C/C=C\CC1C(O1)C/C=C\CCCC(=O)[O-],"8,9-Epoxy-(5Z,11Z,14Z)-Eicosatrienoate"
309,CCCCCCCCCCCCCC(CC(=O)[O-])O,3-Hydroxyhexadecanoate
310,C(CCCCCCCCCCC(=O)[O-])CCCCCCCCCCO,22-Hydroxydocosanoate
311,CCCCCCCC[C@H]1[C@H](O1)CCCCCCCC(=O)[O-],"(9R,10S)-Epoxy-Octadecanoate"
312,C(CCCCCCCCCCC(=O)[O-])CCCCCCCCCC=O,22-Oxodocosanoate
313,CCCCC[C@@H](/C=C/[C@H]1C=CC(=O)[C@@H]1CCCCCCC(=O)O)O,Prostaglandin A1
314,C(CCC=O)C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],"20-Oxo-(5Z,8Z,11Z,14Z)-Eicosatetraenoate"
315,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,Taurochenodeoxycholate
316,CC(=CCC/C(=C/CC/C(=C/CO)/C)/C)C,farnesol
317,CC(C)[C@@H](C(=O)O)N,L-Valine
318,CC[C@H](C)[C@@H](C(=O)O)N,L-Isoleucine
319,CCCCC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O,Leukotriene B4
320,CCCCC/C=C\C[C@H](/C=C/C=C/C=C/[C@H](CCCC(=O)O)O)O,6-Trans-Leukotriene B4
321,CCCCC/C=C\C/C=C\C=C\C(C/C=C\CCCC(=O)[O-])O,"8-Hydroxy-(5Z,9E,11Z,14Z)-Eicosatetraenoate"
322,CCCCC/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)[O-])O,"5-Hydroxy-(6E,8Z,11Z,14Z)-Eicosatetraenoate"
323,CCCCC[C@@H](/C=C/C=C\C=C\C=C\[C@H]([C@H](CCCC(=O)O)O)O)O,Lipoxin A4
324,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C,Phylloquinone
325,CCCCCCCCCCCCCCCC(CC(=O)[O-])O,3-Hydroxyoctadecanoate
326,CC1=C(C(=O)C2=CC=CC=C2C1=O)C/C=C(\C)/CC/C=C(\C)/CC/C=C(\C)/CCC=C(C)C,Menaquinone-4
327,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCCC(=O)[O-],"(7Z,10Z,13Z,16Z,19Z)-Docosapentaenoate"
328,CC1=C(C=C2CC[C@@](OC2=C1C)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O,Gamma-Tocopherol
329,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-],Hexacosanoate
330,C(CCCCCCCCCCCCC(=O)[O-])CCCCCCCCCCCCO,26-Hydroxyhexacosanoate
331,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,(+)-Alpha-Tocopherol
332,CCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-],Tetracosanoate
333,C(CCCCCCCCCCCCC(=O)[O-])CCCCCCCCCCCC=O,26-Oxohexacosanoate
334,CCCCCCCCCCCCCCCCCCCCCC(=O)[O-],Docosanoate
335,CCCCCC1C(O1)C/C=C\CCCCCCCC(=O)[O-],"12,13-Epoxy-(9Z)-Octadecenoate"
336,CCCCC/C=C\CC1C(O1)CCCCCCCC(=O)[O-],"9,10-Epoxy-(12Z)-Octadecenoate"
337,CCCCCCCC[C@@H]1[C@@H](O1)CCCCCCCC(=O)[O-],"(9S,10R)-Epoxy-Octadecanoate"
338,CCCCCCC(CCCCCCCCCCC(=O)[O-])O,12-Hydroxyoctadecanoate
339,CCCCC/C=C\CC(/C=C/C=C\C/C=C\CCCC(=O)[O-])O,"12-Hydroxy-(5Z,8Z,10E,14Z)-Eicosatetraenoate"
340,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1C/C=C\CCCC(=O)O)O)O,prostaglandin E2
341,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)[O-],triacontanoate
342,C(CC/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O)CCO,20-Hydroxy-Leukotriene B4
343,CCCCC[C@@H]([C@@H](/C=C/C=C/C=C\C=C\[C@H](CCCC(=O)O)O)O)O,Lipoxin B4
344,C(CCC=O)C/C=C\C[C@H](/C=C/C=C/C=C\[C@H](CCCC(=O)O)O)O,20-Oxo-Leukotriene B4
345,CCCCCCCCC1C(O1)CCCCCCCC(=O)[O-],"9,10-Epoxyoctadecanoate"
346,CCCCCC1C(O1)C/C=C\C/C=C\C/C=C\CCCC(=O)[O-],"14,15-Epoxy-(5Z,8Z,11Z)-Eicosatrienoate"
347,CCCCC/C=C\CC1C(O1)C/C=C\C/C=C\CCCC(=O)[O-],"11,12-Epoxy-(5Z,8Z,14Z)-Eicosatrienoate"
348,CC/C=C\C/C=C\C/C=C\C/C=C\C=C\C(CCCC(=O)[O-])O,"5-Hydroxy-(6E,8Z,11Z,14Z,17Z)-Eicosapentaenoate"
349,CCCCCC[C@H](C/C=C\CCCCCCCC(=O)[O-])O,(12R)-Hydroxy-(9Z)-Octadecenoate
350,CCCCC[C@@H](/C=C/[C@H]1[C@@H](CC(=O)[C@@H]1CCCCCCC(=O)O)O)O,Prostaglandin E1
351,CCCCC[C@@H](/C=C/[C@H]1[C@@H](C[C@H]2[C@@H]1C/C(=C/CCCC(=O)O)/O2)O)O,Prostaglandin I2
352,CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)[O-],"(4Z,7Z,10Z,13Z,16Z)-Docosapentaenoate"
353,CCCCC[C@@H](/C=C/[C@H]1[C@H]2C[C@@H]([C@@H]1CCCCCCC(=O)O)OO2)O,Prostaglandin H1
354,C[C@H](CCCC(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,"24,25-Dihydrolanosterol"
355,CCCCC/C=C\C[C@@H](/C=C/C=C\C/C=C\CCCC(=O)O)OO,Hydroperoxyeicosatetraenoate
356,C1CN(/C(=N/[N+](=O)[O-])/N1)CC2=CN=C(C=C2)Cl,imidacloprid
357,COC1=C2C=COC2=C(C3=C1C=CC(=O)O3)OC,isopimpinellin
358,CC(=CCOC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2)C,imperatorin
359,COC1=C2C=CC(=O)OC2=CC3=C1C=CO3,bergapten
360,CC(=C[C@H](CC(=C)C=C)O)C,ipsdienol
361,CCC(C)C=NO,2-Methylbutanal Oxime
362,CC(C)C=O,2-Methylpropanal
363,C[C@H](CCCC(C)(C)O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,25-hydroxycholesterol
364,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)[C@@H](CCC(C)C)O,22R-Hydroxycholesterol
365,C[C@H](CC[C@H]1C(O1)(C)C)[C@H]2CC[C@@H]3[C@@]2(CC[C@H]4[C@H]3CC=C5[C@@]4(CC[C@@H](C5)O)C)C,(24S)-25-Epoxycholesterol
366,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](CC4=CC(=O)CC[C@]34C)O)C,7Alpha-Hydroxycholest-4-En-3-One
367,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2[C@@H](C[C@H]4[C@@]3(CC[C@H](C4)O)C)O)C,"5Beta-Cholestane-3Alpha,7Alpha-Diol"
368,CC(=CCC/C(=C/C[NH2+][C@@H](CCC(=O)[O-])C(=O)[O-])/C)C,N-geranyl-L-glutamate
369,C[C@H]1[C@@H]2CCC3=C([C@]2(CC[C@@H]1O)C)CC[C@]4([C@]3(CC[C@@H]4[C@H](C)CCC(=C)C(C)C)C)C,obtusifoliol
370,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CCC3=C2CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C,Lanosterol
371,CC1(CCCC2(C1CCC34C2CCC(C3)C(C4)C(=O)[O-])C)C,kauralexin A1
372,CC1(CCCC2(C1CCC34C2CCC(C3)C(=C4)C(=O)[O-])C)C,kauralexin B1
373,CC(=CCC/C(=C/CC[C@](C)([C@@H]1CC[C@H]2[C@]1(CC[C@@H]3[C@@]2(CC[C@@H](C3(C)C)O)C)C)O)/C)C,Arabidiol
374,CC1=C[C@H]2[C@@H](CCC(=C2CC1)C)C(C)C,(+)-delta-cadinene
375,C1=CC=C(C=C1)CC=NO,phenylacetaldoxime
376,CC1=CC(=O)CC([C@]1(/C=C/C(=C\C(=O)O)/C)O)(C)C,abscisic acid
377,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@@]3([C@H]2CC=C4[C@H]3CC[C@@H](C4(C)C)O)C)C)C,cucurbitadienol
378,C[C@H](CC/C=C(\C)/CCC=C(C)C)[C@]1(CCC2=C1CC[C@@H]3[C@@]2(CC[C@@H](C3(C)C)O)C)C,thalianol
379,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,beta-sitosterol
380,C[C@H](CC[C@@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,campesterol
381,C[C@H](CC[C@H](C)C(C)C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3C2CC=C4[C@@]3(CC[C@@H](C4)O)C)C,24-epi-campesterol
382,C[C@H]1C(=O)CC[C@@H]2[C@@]1(CC[C@H]3[C@]2(CC[C@@]4([C@@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C)C)C)C)C,friedelin
383,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C,alpha-amyrin
384,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)CO)C)C)(C)C)O,Erythrodiol
385,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)C)C,Beta-Amyrin
386,C[C@H](CCC=C(C)C)[C@H]1CC[C@@]2([C@@]1(CC[C@]34[C@H]2CC[C@@H]5[C@]3(C4)CC[C@@H](C5(C)C)O)C)C,Cycloartenol
387,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,Lupeol
388,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)CO,Betulin
389,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)CO,Uvaol
390,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C=O)C)C)(C)C)O,Oleanolic Aldehyde
391,C[C@]12CC[C@@H](C([C@@H]1CC[C@@]3([C@@H]2CC=C4[C@]3(CC[C@@]5([C@H]4CC(CC5)(C)C)C(=O)O)C)C)(C)C)O,oleanolic acid
392,CC(=CCC[C@](C)([C@H]1CC[C@@]2([C@@H]1[C@@H](C[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)O)C)O)C,protopanaxadiol
393,CC(=CCC[C@@](C)(C1CC[C@@]2(C1CC[C@H]3[C@]2(CC[C@@H]4[C@@]3(CC[C@@H](C4(C)C)O)C)C)C)O)C,dammarenediol
394,COC1=C(C2=C(C[C@H]3C4=CC5=C(C=C4CCN3C2)OCO5)C=C1)OC,(S)-canadine
395,C1CN2CC3=C(C[C@H]2C4=CC5=C(C=C41)OCO5)C=CC6=C3OCO6,stylopine
396,COC1=C(C=C2[C@@H]3CC4=C(CN3CCC2=C1)C5=C(C=C4)OCO5)O,cheilanthifoline
397,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)OC,(S)-tetrahydrocolumbamine
398,COC1=C(C=CC(=C1)C[C@H]2COC(=O)[C@@H]2CC3=CC(=C(C=C3)O)OC)O,(-)-matairesinol
399,COC1=CC(=O)O[C@H](C1)/C=C/C2=CC3=C(C=C2)OCO3,methysticin
400,COC1=C(C2=C(C[C@H]3C4=CC(=C(C=C4CCN3C2)OC)O)C=C1)O,(S)-Scoulerine
